timestamp,open,high,low,close,volume
2024-01-01 00:00:00+00:00,2208.805018999535,2214.277725184807,2203.7468717201036,2209.2186307375314,13366.245063006998
2024-01-01 01:00:00+00:00,2212.036050898561,2215.2330686954324,2210.708829268022,2213.9047258599167,10786.71933929722
2024-01-01 02:00:00+00:00,2211.5752107295843,2216.1043189333586,2195.858749381677,2200.3648998715885,9891.974897206966
2024-01-01 03:00:00+00:00,2199.0489716956913,2214.472078167016,2197.729542312674,2213.1441916520253,7932.049975451011
2024-01-01 04:00:00+00:00,2214.176261201001,2217.2814599626563,2201.3008216516173,2204.392299217192,7785.6760979359415
2024-01-01 05:00:00+00:00,2205.4417853905566,2208.7305740180195,2198.266494134598,2201.5494784942994,10237.62451582828
2024-01-01 06:00:00+00:00,2201.3064570074635,2209.8437618565445,2198.290966040783,2206.820717102226,9831.96050127098
2024-01-01 07:00:00+00:00,2210.977625672049,2238.831105857487,2206.112455993391,2233.9154623674754,8470.045405059293
2024-01-01 08:00:00+00:00,2234.132190476475,2236.717218751026,2225.981798425061,2228.5603797721324,8699.660298072418
2024-01-01 09:00:00+00:00,2229.2158084615203,2243.0132115389915,2222.093448030347,2235.8695922211787,12980.296107403608
2024-01-01 10:00:00+00:00,2234.785056219919,2241.028957965289,2229.676533138492,2235.9178454268604,11588.483751855545
2024-01-01 11:00:00+00:00,2239.3478655864596,2258.6361049569637,2233.1823724248356,2252.4345807462714,12626.287629687493
2024-01-01 12:00:00+00:00,2254.255573609442,2259.6985467436616,2243.660442314342,2249.0909452861097,13174.138439281178
2024-01-01 13:00:00+00:00,2250.0034386721654,2255.679009876816,2235.300667651289,2240.953410410917,16362.649695367681
2024-01-01 14:00:00+00:00,2237.69783726712,2265.6400299878796,2233.7318837964776,2261.6316577345183,13840.025175838693
2024-01-01 15:00:00+00:00,2262.446846178184,2281.171718864553,2254.7964881752628,2273.4840391108796,13469.608319165374
2024-01-01 16:00:00+00:00,2272.5934369680945,2274.780286554251,2264.109615924315,2266.290400284312,9345.610286271667
2024-01-01 17:00:00+00:00,2267.167483844975,2291.889041723579,2262.233136837247,2286.911722625681,9488.338404126076
2024-01-01 18:00:00+00:00,2288.8749890272607,2293.0171715379583,2273.2787187992467,2277.400135239757,9153.371181969991
2024-01-01 19:00:00+00:00,2275.925246311468,2279.6283605673407,2258.159100154805,2261.8392954305405,8324.829606924435
2024-01-01 20:00:00+00:00,2262.353710562244,2267.017943817375,2251.8091596752897,2256.4612445932266,13017.923831601533
2024-01-01 21:00:00+00:00,2258.3257699479946,2261.0481292343447,2243.6208574913867,2246.328754654323,14025.124255003644
2024-01-01 22:00:00+00:00,2246.728483793991,2255.0892895522747,2241.103965685934,2249.457938456926,11107.03352447467
2024-01-01 23:00:00+00:00,2248.856709605788,2271.677625910579,2243.377998706459,2266.1567682530927,14436.681618470097
2024-01-02 00:00:00+00:00,2264.052998650691,2269.2979020947946,2259.785399795568,2265.0284645472266,14372.77770440624
2024-01-02 01:00:00+00:00,2263.7260490503186,2269.154826255978,2255.0887357956167,2260.509799921345,12851.211425670122
2024-01-02 02:00:00+00:00,2257.9807755886613,2260.1795672506355,2242.072309717161,2244.257738067629,9630.320305359366
2024-01-02 03:00:00+00:00,2246.3308639743295,2247.678662492714,2241.569594651735,2242.9153438580497,16849.468962598192
2024-01-02 04:00:00+00:00,2243.1941365084085,2246.2036582271726,2233.2964704025867,2236.2967384107424,16605.773023430713
2024-01-02 05:00:00+00:00,2233.9049972037105,2249.191755861151,2230.292990241673,2245.5609024347846,10963.424336687776
2024-01-02 06:00:00+00:00,2245.617105439194,2254.16213876301,2208.361401223655,2216.7967672539685,18936.048799957483
2024-01-02 07:00:00+00:00,2214.2755211393105,2217.8711593803027,2208.2209094818954,2211.812548238875,12676.022011256415
2024-01-02 08:00:00+00:00,2205.306320815948,2211.1158251502225,2197.2294892350737,2203.03300490532,10823.76786883381
2024-01-02 09:00:00+00:00,2205.5042411454533,2210.9843712438437,2191.4093619285195,2196.8680331957557,11569.264966024572
2024-01-02 10:00:00+00:00,2199.2589098418125,2219.0075650108092,2191.5650727714906,2211.271702660837,8892.423614407106
2024-01-02 11:00:00+00:00,2208.388737503234,2212.585558159578,2192.0958087388576,2196.2695981899865,11973.472064721507
2024-01-02 12:00:00+00:00,2194.9085064247756,2209.5091023594077,2189.7920964270597,2204.3706358007016,9473.835085889072
2024-01-02 13:00:00+00:00,2204.844969058785,2216.4997475084547,2201.2029397804936,2212.844504356999,16501.433890116183
2024-01-02 14:00:00+00:00,2212.141687711928,2214.6057784181635,2202.5370184328235,2204.9931464238994,13782.762468818182
2024-01-02 15:00:00+00:00,2203.3521709343645,2205.559329743986,2192.1862225388136,2194.38439808234,9998.807035489714
2024-01-02 16:00:00+00:00,2193.428861531397,2196.0144046903806,2184.7264833388326,2187.3048076607392,14819.867705289016
2024-01-02 17:00:00+00:00,2186.891614743077,2200.526419559817,2180.4356065208176,2194.0492809114667,9329.12475898915
2024-01-02 18:00:00+00:00,2193.015698579502,2197.4806218044537,2173.7899208230147,2178.224730018646,13198.47444649324
2024-01-02 19:00:00+00:00,2178.7002328756425,2185.9994681919134,2175.0318040262323,2182.32493617789,14048.175061127813
2024-01-02 20:00:00+00:00,2181.9296420346877,2210.049311028139,2177.9556833323195,2206.0314555795903,13384.91478997189
2024-01-02 21:00:00+00:00,2204.5772058201424,2208.9281788643416,2201.589974618851,2205.939102275385,10406.555313697603
2024-01-02 22:00:00+00:00,2206.048322516136,2234.431422158209,2202.120945508111,2230.4605845624465,13027.250812876824
2024-01-02 23:00:00+00:00,2227.1766677205665,2235.595221637392,2223.2234385913184,2231.634080619174,12457.31498603244
2024-01-03 00:00:00+00:00,2234.6061480099966,2239.8118923977595,2214.0139087751436,2219.1837250456124,13198.251570856188
2024-01-03 01:00:00+00:00,2215.7606025061496,2253.921508041083,2210.137833251123,2248.2163782018292,18340.2543126076
2024-01-03 02:00:00+00:00,2248.1084766289923,2261.843244162166,2246.7596115430147,2260.486951990971,19286.46457327251
2024-01-03 03:00:00+00:00,2261.2410519023624,2268.6771592523696,2256.733438824882,2264.1637200568894,18576.394694029594
2024-01-03 04:00:00+00:00,2265.07105184141,2274.50408741508,2258.4810618954752,2267.90584991735,11846.440877386663
2024-01-03 05:00:00+00:00,2268.499871443878,2289.481681814199,2266.255484036606,2287.2187744718976,11874.273296642494
2024-01-03 06:00:00+00:00,2289.8867337724328,2300.509149630968,2286.2069636022884,2296.818240764622,13658.085887312885
2024-01-03 07:00:00+00:00,2294.548451274746,2317.118750483675,2290.0908727479564,2312.626052921212,15179.375259527802
2024-01-03 08:00:00+00:00,2312.542542917054,2326.276749519703,2306.3227448831176,2320.036794998482,8898.944600458784
2024-01-03 09:00:00+00:00,2320.4041301927805,2338.076376463177,2315.1005839432396,2332.7446246170034,12184.6179174831
2024-01-03 10:00:00+00:00,2331.7619436136456,2354.4172801642217,2327.9561247990036,2350.580745970475,19390.793126959576
2024-01-03 11:00:00+00:00,2349.383519367929,2355.267309551873,2344.194606013247,2350.0768648551907,10558.085942984193
2024-01-03 12:00:00+00:00,2352.863751681204,2371.0227423870133,2346.655864999238,2364.783406427163,11713.968499407816
2024-01-03 13:00:00+00:00,2363.32511941633,2368.336821337039,2353.806132684113,2358.80825607816,11206.268412022948
2024-01-03 14:00:00+00:00,2357.850622836022,2388.1939548342248,2350.0772085872395,2380.3463760869945,14486.884748301016
2024-01-03 15:00:00+00:00,2379.8142535696666,2384.923650175594,2366.9442230786613,2372.036921964737,13087.134000515312
2024-01-03 16:00:00+00:00,2371.6417715215816,2382.2524312573,2369.348683629847,2379.9513090577966,12525.526370695447
2024-01-03 17:00:00+00:00,2380.3575751512894,2383.301245963739,2377.5481636140335,2380.4916761540835,9476.875670480598
2024-01-03 18:00:00+00:00,2380.1067832937147,2393.16520281969,2376.058715189041,2389.1018359955647,14462.314897842622
2024-01-03 19:00:00+00:00,2389.9635140253936,2426.9856026788248,2386.037845538572,2423.0056603456514,13269.572162090935
2024-01-03 20:00:00+00:00,2423.360091198875,2428.9485837874877,2405.7145187326273,2411.27514231096,11701.1766700265
2024-01-03 21:00:00+00:00,2412.3753855398036,2417.4227696345347,2389.525215563859,2394.535273005037,13528.038159324138
2024-01-03 22:00:00+00:00,2397.5450609728405,2405.1750765312295,2388.6290854965177,2396.254995513917,15244.736341646474
2024-01-03 23:00:00+00:00,2394.4907442454096,2400.378547215007,2372.8476879431846,2378.6966548945575,10025.877200510338
2024-01-04 00:00:00+00:00,2382.2850717374035,2406.6114392930817,2375.14112048566,2399.416115791616,9990.450456621165
2024-01-04 01:00:00+00:00,2398.502744507477,2406.713565188565,2395.6291961334778,2403.8336300978303,11071.013893609388
2024-01-04 02:00:00+00:00,2405.3284590374487,2431.2976169472163,2401.799364777777,2427.735646895572,11445.806566977468
2024-01-04 03:00:00+00:00,2428.142036526666,2433.8676318979005,2421.205051610359,2426.9277837553323,7298.662232626938
2024-01-04 04:00:00+00:00,2426.336417120683,2435.4013195408143,2421.766122652869,2430.8225748590285,11807.55417634542
2024-01-04 05:00:00+00:00,2426.5894187879107,2443.251871546247,2420.977483965238,2437.6144393335994,16846.453185466635
2024-01-04 06:00:00+00:00,2441.201670445108,2462.0697358175316,2436.292689961865,2457.128727823096,12882.160203010122
